Decade,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,valence,tempo,duration_ms
1990,0.659,0.702,2,"-9,255",0.0308,0.11,0.000136,0.402,94,227307
1990,0.758,0.827,4,"-6,151",0.0774,0.00328,0.000165,0.506,"97,515",248533
1990,0.795,0.64,1,"-13,478",0.0294,0.0631,2.13E-06,0.954,"102,633",227573
1990,0.792,0.562,7,"-11,379",0.0929,0.0152,7.48E-05,0.592,"126,222",239933
1990,0.802,0.621,5,"-7,932",0.0377,0.0975,0.0256,0.81,"95,906",242093
1990,0.736,0.914,8,"-6,408",0.0365,0.0982,0.173,0.881,"99,221",251926
1990,0.64,0.864,7,"-6,576",0.0315,0.00832,0,0.7,"102,026",268360
1990,0.595,0.904,2,"-6,805",0.0349,0.0035,0.00378,0.841,128,222147
1990,0.636,0.708,2,"-6,759",0.0467,0.171,0,0.73,"144,505",236107
1990,0.866,0.391,0,"-7,632",0.0453,0.197,0.000377,0.462,"126,434",240867
1990,0.564,0.628,0,"-6,933",0.0221,0.522,0,0.462,"89,977",245640
1990,0.693,0.733,9,"-11,365",0.0467,0.0571,1.05E-06,0.899,"100,191",267067
1990,0.69,0.813,10,"-5,614",0.0462,0.0502,0,0.967,"124,939",218667
1990,0.589,0.368,0,"-12,979",0.0264,0.475,0,0.523,"89,626",201400
1990,0.561,0.909,3,"-7,878",0.0312,0.00118,0.46,0.71,"127,172",320693
1990,0.701,0.469,3,-10,0.0305,0.534,0.00105,0.384,"94,699",343893
1990,0.806,0.528,7,"-12,126",0.0633,0.431,0,0.802,"133,943",381040
1990,0.467,0.664,10,"-10,189",0.0479,0.0448,0,0.642,"159,858",209960
1990,0.62,0.514,8,"-7,948",0.0417,0.431,0,0.453,"140,062",269027
1990,0.554,0.58,11,-8,0.0322,0.344,0.00842,0.402,168,264200
1990,0.742,0.753,0,"-5,782",0.0262,0.143,3.81E-05,0.878,"121,519",290760
1990,0.718,0.557,9,"-10,679",0.0328,0.185,0.707,0.586,"94,095",249880
1990,0.543,0.658,6,"-8,091",0.0298,0.351,1.01E-06,0.874,"178,075",197880
1990,0.813,0.836,7,-4,0.0881,0.178,6.63E-05,0.677,"100,491",234133
1990,0.793,0.5,6,"-13,108",0.0319,0.028,1.96E-05,0.833,"123,017",243160
1990,0.472,0.37,6,"-9,817",0.0304,0.322,0,0.244,"131,528",290533
1990,0.342,0.792,5,"-6,001",0.0391,0.000442,8.57E-06,0.431,"149,744",264160
1990,0.596,0.934,0,"-3,884",0.0391,0.0125,8.69E-05,0.488,"101,013",271187
1990,0.447,0.319,8,"-10,732",0.0264,0.63,1.35E-06,0.246,"162,109",241307
1990,0.645,0.328,7,"-11,329",0.0275,0.481,0,0.296,"136,433",286067
1990,0.742,0.552,5,"-8,859",0.243,0.0993,0,0.617,"90,018",264733
1990,0.641,0.573,9,"-9,198",0.0485,0.191,0,0.5,"149,826",209427
1990,0.262,0.777,11,"-8,671",0.0632,0.0109,0.113,0.264,153,182733
1990,0.526,0.811,1,"-3,818",0.0338,0.444,0,0.719,161,276933
1990,0.648,0.815,1,"-5,391",0.0232,0.275,0.000193,0.759,"102,259",277467
1990,0.585,0.667,2,-7,0.0317,0.301,1.02E-05,0.574,"113,096",208360
1990,0.775,0.951,7,"-9,318",0.0722,0.0117,0.015,0.445,"113,896",331760
1990,0.871,0.55,0,"-7,878",0.307,0.0377,0,0.719,"96,996",223827
1990,0.506,0.827,4,"-8,788",0.0341,0.000214,0.0027,0.687,"126,815",263867
1990,0.878,0.607,11,"-9,032",0.149,0.0748,0,0.735,"129,472",261773
1990,0.761,0.423,4,"-10,152",0.0694,0.0953,0.00166,0.75,"167,973",331813
1990,0.691,0.731,4,"-10,446",0.0343,0.21,0.000415,0.743,"109,862",306840
1990,0.765,0.573,0,"-11,243",0.0324,0.138,1.92E-05,0.74,"110,434",181133
1990,0.495,0.609,7,"-9,902",0.0339,0.42,0,0.33,"135,671",257440
1990,0.792,0.694,8,"-8,496",0.33,0.0619,2.32E-05,0.804,"177,094",309773
1990,0.602,0.911,0,"-6,615",0.0387,0.0174,3.47E-05,0.851,"92,357",402413
1990,0.743,0.584,1,"-11,274",0.0281,0.104,0,0.818,"91,914",294267
1990,0.465,0.54,1,"-7,097",0.0277,0.177,2.82E-06,0.234,76,296333
1990,0.383,0.659,4,"-5,558",0.0312,0.117,0,0.327,"140,795",353027
1990,0.662,0.819,1,"-4,869",0.261,0.0302,0,0.675,"178,393",291632
1990,0.626,0.863,0,"-4,625",0.0362,0.0862,0.000841,0.636,"97,067",211453
1990,0.663,0.462,2,"-8,784",0.0252,0.306,0,0.431,"76,794",295000
1990,0.866,0.315,7,-18,0.0609,0.000926,0.0311,0.695,"95,906",217627
1990,0.501,0.376,5,"-10,617",0.027,0.462,0,0.153,"136,871",273427
1990,0.4,0.317,7,"-10,249",0.0317,0.732,5.03E-05,0.108,"107,845",230933
1990,0.536,0.823,1,"-10,696",0.0687,0.111,0.000432,0.916,"200,128",289740
1990,0.601,0.914,2,"-4,748",0.0468,0.00518,1.84E-06,0.736,"138,587",227200
1990,0.541,0.44,10,"-12,206",0.031,0.191,0,0.232,"140,273",255667
1990,0.647,0.746,2,"-10,597",0.0437,0.195,0,0.946,"98,991",246267
1990,0.386,0.319,4,"-16,512",0.0332,0.776,0.965,0.661,"157,614",239600
1990,0.759,0.723,0,"-9,315",0.028,0.173,0,0.962,"136,746",181973
1990,0.749,0.745,2,"-10,625",0.164,0.000501,0.00403,0.481,"101,972",195107
1990,0.245,0.433,6,"-9,537",0.0365,0.215,7.76E-06,0.165,"157,416",277173
1990,0.621,0.683,5,"-7,488",0.0396,0.149,2.87E-06,0.684,"148,026",282693
1990,0.643,0.7,10,"-6,814",0.221,0.02,0,0.578,"170,159",284573
1990,0.419,0.672,2,"-6,353",0.092,0.623,0,0.304,"105,212",316467
1990,0.62,0.401,9,"-10,279",0.0288,0.23,0,0.238,"143,961",234000
1990,0.691,0.428,3,"-9,722",0.0356,0.21,0,0.101,120,334773
1990,0.64,0.713,1,"-7,494",0.0334,0.0489,0.00636,0.216,"96,968",320773
1990,0.868,0.777,8,"-3,562",0.271,0.016,0,0.67,"91,958",229400
1990,0.679,0.71,3,"-5,395",0.0453,0.0887,0,0.299,"113,769",325667
1990,0.661,0.751,7,"-6,734",0.107,0.359,8.10E-05,0.896,"100,734",265440
1990,0.859,0.68,10,"-9,213",0.159,0.0289,1.09E-05,0.753,"91,444",250240
1990,0.781,0.838,2,"-13,943",0.0494,0.0718,5.42E-06,0.849,"122,819",244133
1990,0.552,0.727,11,"-7,015",0.0242,0.0275,0.00121,0.653,"95,989",273453
1990,0.623,0.342,0,"-8,694",0.038,0.0134,0.00412,0.101,"115,032",206587
1990,0.655,0.742,7,"-6,247",0.0448,0.402,3.03E-05,0.429,"88,031",304467
1990,0.751,0.467,9,"-13,652",0.036,0.173,0,0.568,"98,783",222773
1990,0.674,0.767,2,"-7,303",0.0609,0.104,1.09E-06,0.837,"97,075",272160
1990,0.536,0.582,4,"-6,589",0.0397,0.184,0,0.491,"83,238",161533
1990,0.594,0.557,7,"-13,915",0.457,0.0796,0,0.751,"79,181",266867
1990,0.712,0.967,7,"-5,206",0.047,0.0771,0,0.895,"145,024",287733
1990,0.624,0.976,5,"-5,872",0.0437,0.00197,0.000967,0.902,"136,981",209893
1990,0.432,0.904,10,"-3,697",0.0432,0.000321,0.00982,0.6,"144,401",279240
1990,0.764,0.632,0,"-7,452",0.404,0.505,0,0.744,"95,966",213440
1990,0.609,0.88,3,"-7,407",0.0742,0.0405,0,0.389,"126,981",206773
1990,0.802,0.613,9,"-11,686",0.0445,0.119,1.10E-06,0.849,"115,614",229773
1990,0.797,0.563,6,"-14,138",0.123,0.119,0.323,0.687,"108,369",172267
1990,0.725,0.524,11,"-11,121",0.116,0.0748,0.764,0.961,"185,134",203267
1990,0.639,0.763,0,"-5,333",0.0248,0.0113,3.34E-05,0.603,"110,977",302427
1990,0.769,0.449,8,"-6,757",0.0282,0.0717,5.25E-05,0.481,114,323027
1990,0.711,0.879,10,"-9,325",0.0353,0.208,1.41E-05,0.653,"118,199",226307
1990,0.664,0.916,1,"-3,888",0.473,0.17,1.67E-05,0.559,"93,134",173159
1990,0.703,0.517,7,"-13,644",0.0529,0.000407,0.0969,0.768,"104,833",234067
1990,0.659,0.893,1,"-8,324",0.076,0.0211,0.308,0.756,"98,262",224933
1990,0.811,0.53,2,"-8,537",0.0355,0.0067,0.0285,0.75,"107,853",307000
1990,0.784,0.982,2,"-6,343",0.0581,0.0153,0.0826,0.817,"112,035",232095
1990,0.656,0.479,7,"-7,055",0.0348,0.0665,0.00272,0.708,"184,374",261867
1990,0.705,0.936,7,"-5,109",0.0306,0.0978,0.000124,0.939,"109,004",173693
1990,0.59,0.803,4,"-7,088",0.0485,0.293,1.49E-05,0.809,"169,127",266800
1990,0.751,0.874,7,"-5,509",0.0348,0.0422,0.0139,0.754,105,254667
1990,0.689,0.702,6,"-5,642",0.0261,0.216,0,0.484,"99,031",213600
1990,0.637,0.472,5,"-7,295",0.0271,0.539,0,0.349,"129,236",179600
1990,0.62,0.611,7,"-10,531",0.0336,0.0743,0,0.506,"120,468",224773
1990,0.644,0.495,5,"-10,175",0.0292,0.423,0.00128,0.321,"127,221",235000
1990,0.264,0.534,5,-7,0.0331,0.153,0,0.158,"81,516",240267
1990,0.751,0.558,7,-15,0.0486,0.00581,3.77E-05,0.88,"113,365",249867
1990,0.725,0.453,1,"-9,376",0.0992,0.144,0,0.72,"98,437",281547
1990,0.831,0.44,1,"-7,273",0.203,0.172,0,0.628,"92,688",293720
1990,0.77,0.865,3,"-7,531",0.0686,0.0619,0.0031,0.711,"126,056",512733
1990,0.483,0.673,7,"-8,105",0.0438,0.0217,6.53E-06,0.558,"189,704",220733
1990,0.621,0.728,9,"-5,546",0.0366,0.456,1.24E-05,0.326,"104,845",242307
1990,0.895,0.551,11,"-11,442",0.0978,0.174,0,0.909,99,253267
1990,0.675,0.731,7,"-9,782",0.0283,0.0259,0,0.724,"124,865",247800
1990,0.613,0.645,4,"-9,214",0.0331,0.0572,3.51E-06,0.748,"156,889",258867
1990,0.578,0.855,5,"-8,057",0.0414,0.0388,5.56E-06,0.732,"126,264",210733
1990,0.841,0.51,4,"-12,675",0.265,0.0233,0,0.472,"115,921",264160
1990,0.718,0.729,0,"-5,389",0.267,0.0403,0,0.651,189,360480
1990,0.76,0.733,10,"-9,312",0.0675,0.00621,0.0105,0.797,"124,058",340773
1990,0.573,0.959,10,-6,0.0444,0.0194,0.000599,0.651,"92,173",248000
1990,0.537,0.662,9,-8,0.0286,0.000611,1.43E-06,0.471,"104,977",259901
1990,0.75,0.914,10,"-5,707",0.0704,0.13,2.33E-05,0.672,"99,083",201200
1990,0.776,0.731,9,"-12,264",0.43,0.0945,0.000274,0.485,"92,394",245800
1990,0.478,0.976,9,"-1,228",0.35,0.346,0,0.253,"95,408",243973
1990,0.927,0.679,11,"-5,411",0.363,0.0471,0,0.371,"101,181",205107
1990,0.809,0.876,0,"-7,681",0.0478,0.000273,0.642,0.757,"126,964",215093
1990,0.868,0.372,4,"-12,704",0.177,0.0103,0.00455,0.666,"99,965",266333
1990,0.75,0.719,9,"-8,469",0.211,0.256,0,0.694,98,250560
1990,0.683,0.648,8,"-7,332",0.188,0.000693,6.29E-06,0.532,"181,874",249760
1990,0.753,0.471,0,-10,0.0317,0.0805,0.0299,0.778,"96,038",346133
1990,0.392,0.534,0,"-8,793",0.0369,0.245,0.00104,0.325,"181,305",276187
1990,0.7,0.465,7,-10,0.0562,0.36,0.000157,0.306,"137,823",340962
1990,0.806,0.802,1,"-7,076",0.102,0.162,0.000885,0.529,"127,931",292400
1990,0.768,0.787,10,"-8,178",0.144,0.0283,0.00122,0.855,"94,104",296267
1990,0.709,0.444,6,"-9,291",0.0296,0.616,0.00597,0.622,"100,299",317267
1990,0.8,0.475,1,"-8,732",0.176,0.235,0,0.612,"83,669",241867
1990,0.691,0.394,9,"-6,261",0.0654,0.113,0,0.561,"62,127",275267
1990,0.822,0.661,1,"-10,234",0.164,0.0241,3.95E-06,0.67,"99,883",272707
1990,0.625,0.621,10,"-9,595",0.439,0.0193,3.04E-05,0.771,"88,216",224253
1990,0.687,0.68,1,"-10,835",0.0299,0.0128,1.73E-05,0.825,118,245240
1990,0.554,0.816,11,"-7,871",0.0353,0.000526,0.000711,0.362,"131,409",404240
1990,0.66,0.711,5,"-10,211",0.0334,0.181,7.47E-06,0.726,"109,328",227640
1990,0.55,0.241,10,"-18,092",0.0482,0.395,2.37E-05,0.135,"83,964",257867
1990,0.547,0.718,0,"-8,309",0.0269,0.00325,0.672,0.868,"137,978",209000
1990,0.799,0.876,10,"-3,661",0.242,0.0424,1.08E-06,0.525,91,288333
1990,0.886,0.512,10,"-11,825",0.237,0.207,0,0.454,"93,997",308733
1990,0.556,0.839,4,"-5,381",0.0353,0.0455,0.000374,0.538,143,363893
1990,0.719,0.836,7,"-3,798",0.0287,0.0425,0,0.943,"116,205",184267
1990,0.651,0.766,0,"-9,935",0.0299,0.206,0.00103,0.949,117,242107
1990,0.947,0.354,6,"-12,844",0.27,0.0455,5.71E-05,0.36,"100,087",302133
1990,0.773,0.794,2,"-5,486",0.215,0.0976,2.89E-05,0.541,"90,848",331000
1990,0.708,0.604,6,"-13,591",0.0437,4.18E-05,0.639,0.632,120,454960
1990,0.305,0.29,1,"-12,623",0.0321,0.329,0,0.088,"124,664",213133
1990,0.651,0.501,0,"-8,914",0.0312,0.314,0,0.373,"109,896",264600
1990,0.754,0.82,1,"-8,622",0.062,0.0911,1.62E-06,0.896,"119,835",272893
1990,0.905,0.809,2,"-3,751",0.225,0.128,0,0.74,"90,522",251933
1990,0.68,0.914,0,"-7,392",0.0418,0.0529,0.00493,0.879,"97,055",303133
1990,0.725,0.664,1,"-5,596",0.107,0.617,0,0.738,154,230693
1990,0.659,0.527,10,"-9,234",0.11,0.224,8.91E-05,0.655,"176,217",288624
1990,0.622,0.747,10,"-4,479",0.0276,0.0749,0,0.51,96,277067
1990,0.875,0.69,11,"-11,484",0.0819,0.0241,6.07E-05,0.53,"127,143",265400
1990,0.83,0.655,7,"-7,072",0.0544,0.0552,1.09E-06,0.653,"134,869",289760
1990,0.551,0.591,6,"-8,404",0.12,0.00549,6.55E-06,0.474,"201,799",236947
1990,0.648,0.622,7,"-6,063",0.0428,0.00152,5.97E-05,0.51,"88,684",278067
1990,0.432,0.679,7,"-10,594",0.0366,0.0302,0.000435,0.414,"132,678",316427
1990,0.578,0.447,9,-10,0.0682,0.506,0,0.783,"170,775",254200
1990,0.713,0.806,6,"-7,262",0.0472,0.0473,0,0.863,"112,073",255133
1990,0.882,0.52,4,"-10,899",0.315,0.0589,0,0.447,"96,846",223533
1990,0.74,0.762,5,"-7,166",0.0418,0.0131,0,0.832,"127,372",223535
1990,0.524,0.816,1,"-5,872",0.37,0.384,0,0.789,"200,031",285707
1990,0.695,0.674,8,"-7,014",0.364,0.19,0,0.887,"179,583",247627
1990,0.546,0.643,6,"-4,069",0.0437,0.0746,0,0.706,"181,838",229227
1990,0.776,0.399,6,"-6,905",0.0783,0.0792,0,0.358,"142,769",273187
1990,0.82,0.528,9,"-11,179",0.0321,0.111,0.0186,0.931,"120,091",272107
1990,0.613,0.563,9,"-9,325",0.0306,0.102,0,0.508,"114,848",235733
1990,0.702,0.573,2,"-10,421",0.0375,0.12,0,0.627,"136,443",256307
1990,0.357,0.161,10,"-14,789",0.0436,0.926,3.47E-05,0.267,"88,746",170840
1990,0.758,0.735,7,"-7,105",0.0364,0.00097,0.062,0.678,111,236226
1990,0.684,0.583,11,"-9,979",0.17,0.00427,0,0.59,"173,375",249333
1990,0.519,0.718,8,"-7,267",0.0315,0.0498,0.000215,0.43,"86,882",274000
1990,0.592,0.642,10,-9,0.026,0.0883,0.00134,0.16,"92,419",328987
1990,0.66,0.464,11,"-12,266",0.0309,0.355,0,0.233,"122,021",281467
1990,0.697,0.527,9,"-12,311",0.0752,0.0106,0,0.867,"173,211",217440
1990,0.899,0.525,11,"-11,498",0.141,0.023,0.688,0.696,"102,962",253144
1990,0.703,0.469,11,"-6,515",0.0415,0.177,0,0.661,"86,038",291667
1990,0.417,0.861,7,"-5,613",0.101,0.238,2.79E-05,0.294,"70,379",354107
1990,0.609,0.668,0,"-5,738",0.026,0.195,0,0.319,"105,419",230680
1990,0.621,0.201,7,"-15,112",0.0296,0.623,0,0.146,"130,627",238800
1990,0.823,0.62,8,"-8,002",0.329,0.000484,0,0.628,91,251933
1990,0.689,0.703,10,"-5,986",0.206,0.00975,0,0.139,"101,492",216907
1990,0.751,0.761,8,"-8,151",0.147,0.0145,2.96E-06,0.661,"111,819",260400
1990,0.843,0.959,6,"-4,933",0.0914,0.0913,0,0.923,"135,988",451440
1990,0.755,0.459,5,-13,0.358,0.115,0,0.597,"98,454",221400
1990,0.458,0.476,1,"-7,737",0.0308,0.477,2.14E-05,0.247,"149,398",195067
1990,0.474,0.503,9,"-9,074",0.0279,0.0438,0.016,0.457,"72,323",265293
1990,0.686,0.652,6,"-10,505",0.0387,0.0941,0.109,0.523,"122,063",318893
1990,0.601,0.857,1,"-5,944",0.0267,0.0185,2.13E-05,0.719,"137,915",290427
1990,0.679,0.66,8,"-7,301",0.028,0.00938,0.258,0.356,"114,209",294040
1990,0.662,0.61,7,"-6,767",0.0256,0.131,5.88E-06,0.587,"108,008",291427
1990,0.54,0.82,11,"-6,215",0.0725,0.0668,4.67E-06,0.698,"84,716",301973
1990,0.713,0.378,7,-9,0.0298,0.00561,0.00186,0.291,"99,055",260067
1990,0.608,0.785,2,"-5,992",0.0891,0.439,0,0.403,"155,458",256600
1990,0.522,0.738,0,"-6,423",0.031,0.0286,5.80E-06,0.461,"142,702",310533
1990,0.554,0.912,9,"-4,315",0.0376,0.14,0.0421,0.516,"99,712",298760
1990,0.887,0.576,7,"-15,075",0.348,0.0154,0,0.555,"93,707",262893
1990,0.648,0.913,0,-10,0.0363,0.202,6.13E-05,0.914,"133,302",216107
1990,0.623,0.709,2,"-5,824",0.0334,0.113,0,0.544,"107,343",169333
1990,0.918,0.36,5,"-9,952",0.275,0.029,0,0.243,"91,959",214040
1990,0.511,0.827,1,-5,0.0323,3.77E-05,0.00103,0.486,"121,459",236533
1990,0.792,0.897,9,"-6,777",0.0537,0.0239,0.000999,0.9,"120,639",409333
1990,0.637,0.463,2,"-13,122",0.0337,0.0852,0.000132,0.451,"127,084",294333
1990,0.655,0.837,11,-6,0.0723,0.0262,5.85E-06,0.66,"91,014",253613
1990,0.871,0.455,6,"-12,414",0.179,0.0032,0,0.709,"91,926",193160
1990,0.72,0.559,10,"-7,519",0.259,0.0952,0.0148,0.597,"97,865",211400
1990,0.547,0.513,1,"-7,006",0.0267,0.201,0,0.2,"73,214",277600
1990,0.726,0.454,10,"-8,528",0.0253,0.432,0.00168,0.545,"79,913",262333
1990,0.629,0.673,6,"-8,285",0.0406,0.0419,3.64E-05,0.717,"112,955",256000
1990,0.473,0.173,10,"-9,853",0.0264,0.937,7.70E-05,0.286,"83,372",190640
1990,0.663,0.788,5,"-7,484",0.0314,0.00838,0.143,0.476,"101,779",386000
1990,0.678,0.544,9,-7,0.041,0.628,7.92E-06,0.759,"175,981",229027
1990,0.515,0.43,7,"-9,935",0.0369,0.0102,0.000141,0.104,"91,841",238640
1990,0.506,0.409,2,"-10,726",0.0307,0.141,0.238,0.253,"122,265",260400
1990,0.654,0.873,7,-8,0.0439,0.147,0.00166,0.956,"107,073",296333
1990,0.589,0.532,6,"-8,572",0.0271,0.155,0.0903,0.434,"84,012",253960
1990,0.785,0.905,8,"-7,929",0.0449,0.00803,0.859,0.969,"136,018",224227
1990,0.862,0.493,4,-14,0.102,0.00857,0,0.533,"102,886",402215
1990,0.731,0.758,10,"-8,322",0.116,0.112,1.64E-06,0.8,"86,105",302640
1990,0.718,0.477,9,"-9,278",0.027,0.105,0,0.382,110,248400
1990,0.652,0.917,6,-7,0.0548,0.0082,0,0.459,"132,975",239027
1990,0.702,0.975,6,"-7,968",0.0396,0.0305,0.000134,0.646,"115,185",252333
1990,0.8,0.563,9,"-10,209",0.0303,0.051,0,0.961,"121,808",203373
1990,0.467,0.641,0,"-12,203",0.0448,0.000388,8.47E-05,0.587,"156,134",230067
1990,0.466,0.405,9,"-13,259",0.0365,0.136,0,0.159,"141,758",303867
1990,0.497,0.875,7,-9,0.0355,4.59E-05,0.00399,0.505,"98,171",190640
1990,0.557,0.553,1,"-7,954",0.0319,0.247,0,0.253,"139,821",239987
1990,0.616,0.553,7,"-9,269",0.0642,0.551,5.34E-06,0.488,"138,145",450600
1990,0.497,0.693,8,"-7,024",0.0565,0.19,0,0.358,"111,539",296493
1990,0.472,0.475,4,"-11,115",0.0311,0.138,3.04E-06,0.718,"150,611",194587
1990,0.72,0.657,11,"-6,823",0.295,0.0262,2.33E-06,0.657,"172,168",295387
1990,0.631,0.801,2,"-6,092",0.0561,0.153,0,0.59,"104,035",159600
1990,0.597,0.579,7,"-6,165",0.0241,0.0511,0,0.668,"91,193",255760
1990,0.885,0.566,7,"-9,032",0.276,6.57E-05,0.0056,0.396,"101,759",217907
1990,0.754,0.693,4,-6,0.0279,0.41,0.041,0.965,"108,012",261240
1990,0.536,0.242,7,"-11,716",0.0277,0.674,0,0.331,"137,989",276346
1990,0.877,0.85,1,-13,0.0726,0.0154,0.00369,0.809,"100,733",200600
1990,0.537,0.97,6,"-2,481",0.0455,0.000411,8.30E-06,0.695,"119,155",242153
1990,0.862,0.479,7,"-9,199",0.0646,0.0522,0.00126,0.925,"109,878",301520
1990,0.671,0.918,10,"-5,775",0.0504,0.0049,0.0443,0.494,"121,541",314627
1990,0.887,0.416,1,"-7,346",0.0518,0.0295,1.06E-05,0.761,"94,013",239733
1990,0.734,0.815,5,"-9,203",0.0303,0.0407,2.85E-06,0.958,"128,869",332400
1990,0.749,0.735,0,-5,0.168,0.0141,0,0.654,"88,904",275360
1990,0.547,0.538,11,-11,0.0567,0.473,0,0.718,"202,409",279600
1990,0.494,0.495,7,"-8,855",0.0312,0.184,0,0.233,"126,515",260013
1990,0.545,0.811,0,"-4,327",0.0448,0.00385,0.000441,0.701,"136,539",237493
1990,0.737,0.88,6,"-6,449",0.0433,0.00379,0.00351,0.329,"115,998",316813
1990,0.583,0.532,10,-7,0.0309,0.684,0,0.223,"131,741",288427
1990,0.55,0.64,10,"-6,272",0.061,0.496,0,0.606,"143,345",323680
1990,0.663,0.694,9,"-8,333",0.0282,0.0494,3.41E-05,0.401,"127,305",358000
1990,0.724,0.806,1,"-6,843",0.295,0.0541,0,0.586,"93,863",308907
1990,0.695,0.855,2,"-6,815",0.0387,0.00752,0.0307,0.801,"105,709",252053
1990,0.607,0.858,9,"-9,726",0.0428,0.185,0.0144,0.965,"88,041",285400
1990,0.798,0.942,8,"-4,209",0.135,0.0223,0.00286,0.36,"116,577",398333
1990,0.619,0.552,4,"-8,927",0.167,0.0175,0,0.63,"174,603",254333
1990,0.528,0.234,3,"-15,784",0.0283,0.641,0,0.191,"95,911",218733
1990,0.442,0.585,6,"-6,012",0.0305,0.606,5.85E-05,0.233,"118,736",385720
1990,0.522,0.889,2,-5,0.0298,0.00141,0.000123,0.961,"128,473",188640
1990,0.63,0.692,7,"-8,377",0.0497,0.00414,4.26E-05,0.574,"97,096",253773
1990,0.537,0.413,5,"-9,949",0.0366,0.604,0,0.22,128,195693
1990,0.567,0.436,5,"-9,138",0.0242,0.267,0,0.305,"91,821",214733
1990,0.808,0.786,4,"-6,897",0.0447,0.00928,0.0701,0.899,"96,987",191240
1990,0.788,0.774,6,"-11,399",0.111,0.101,0,0.784,"110,491",249836
1990,0.59,0.538,1,"-5,949",0.247,0.0272,0,0.578,"121,929",294600
1990,0.547,0.693,0,"-8,786",0.0353,9.24E-05,5.46E-05,0.583,"119,567",239227
1990,0.541,0.904,1,"-6,384",0.0404,0.0423,0,0.833,"121,387",236435
1990,0.721,0.558,9,-9,0.0246,0.492,0.00563,0.542,"96,887",234867
1990,0.615,0.912,10,"-8,028",0.0416,0.0323,0,0.753,"105,538",265560
1990,0.606,0.947,6,"-4,446",0.0371,0.000874,0.314,0.789,"119,104",235040
1990,0.73,0.611,10,"-11,419",0.0454,0.411,0.00542,0.395,"95,219",350493
1990,0.549,0.62,0,"-8,971",0.0306,0.0573,0,0.288,"135,112",267240
1990,0.594,0.421,7,"-13,707",0.0312,0.198,0,0.637,"74,041",238467
1990,0.577,0.385,3,"-14,092",0.0372,0.0267,3.04E-05,0.203,"125,917",350960
1990,0.58,0.858,6,"-7,049",0.0313,0.277,0.0135,0.715,"93,689",263907
1990,0.65,0.534,9,"-10,391",0.0247,0.377,0,0.428,"94,558",245800
1990,0.653,0.662,6,-7,0.026,0.382,0,0.51,"104,026",319400
1990,0.733,0.781,0,"-10,265",0.0857,0.0352,0.00793,0.869,"114,181",304200
1990,0.753,0.628,0,-11,0.0466,0.00747,0.000123,0.94,"110,516",263533
1990,0.617,0.5,1,"-9,246",0.0353,0.115,0,0.486,"115,978",279458
1990,0.705,0.575,2,"-9,518",0.0381,0.215,2.09E-05,0.596,144,274667
1990,0.669,0.669,0,"-3,759",0.032,0.295,0,0.401,"131,971",278307
1990,0.76,0.428,6,"-11,147",0.0333,0.246,0.116,0.673,"122,996",162293
1990,0.69,0.942,1,"-5,798",0.0729,0.00231,3.38E-05,0.575,"120,533",240824
1990,0.735,0.447,4,"-15,942",0.0609,0.0114,0,0.619,"135,999",489733
1990,0.508,0.362,0,"-9,369",0.0349,0.483,0,0.207,"168,586",265307
1990,0.841,0.412,7,"-10,336",0.0445,0.0919,0,0.661,94,239307
1990,0.805,0.451,4,"-17,401",0.111,0.000532,0.695,0.465,"128,005",369333
1990,0.529,0.662,5,"-11,745",0.0273,0.153,0.00542,0.302,94,320867
1990,0.649,0.453,4,"-8,849",0.0558,0.481,0,0.493,"128,021",270467
1990,0.781,0.722,7,"-8,376",0.0668,0.236,0.00042,0.532,"87,862",229375
1990,0.599,0.957,11,"-5,764",0.188,0.0129,7.06E-05,0.489,104,206200
1990,0.293,0.251,5,"-10,808",0.0281,0.854,0.000266,0.297,"182,237",279827
1990,0.721,0.431,1,"-6,633",0.045,0.244,0,0.318,120,247133
1990,0.716,0.772,10,"-6,816",0.037,0.134,2.15E-06,0.67,"107,823",272440
1990,0.701,0.881,10,-6,0.0458,0.0697,3.15E-05,0.932,108,291467
1990,0.401,0.872,0,-5,0.117,0.215,0.00104,0.642,"78,443",243000
1990,0.744,0.819,7,"-10,303",0.0546,0.0259,0.00229,0.87,"120,355",223467
1990,0.651,0.402,11,"-9,303",0.0281,0.639,8.09E-05,0.256,"119,878",345600
1990,0.596,0.324,10,"-13,817",0.0343,0.892,9.70E-05,0.355,"127,956",397987
1990,0.674,0.565,1,"-13,902",0.0537,0.161,0,0.827,"102,556",267812
1990,0.868,0.964,2,-4,0.111,0.0467,1.51E-05,0.868,"98,913",312960
1990,0.688,0.716,4,"-4,001",0.0297,0.131,0,0.352,"96,043",247600
1990,0.725,0.279,0,"-14,346",0.0701,0.592,0,0.471,"119,787",272560
1990,0.904,0.728,10,"-4,773",0.275,0.351,0.000137,0.847,"90,458",244013
1990,0.684,0.694,3,"-5,776",0.0375,0.000351,0.7,0.882,"121,342",140480
1990,0.639,0.58,7,"-9,402",0.0285,0.077,1.09E-05,0.663,"90,732",193773
1990,0.456,0.649,8,"-6,157",0.0265,0.0323,4.02E-06,0.0763,"152,957",269893
1990,0.601,0.545,4,"-9,972",0.0311,0.479,0.000224,0.234,90,281067
1990,0.691,0.731,0,"-9,675",0.0371,0.0079,1.11E-05,0.83,"123,044",304160
